session_id,customer_id,pages_viewed,time_on_site,device_type,traffic_source,session_date,converted
20169,9384,4,272.781995157416,desktop,organic,2023-08-20,0
20170,6419,9,312.015487112068,tablet,organic,2020-03-21,0
20171,8892,2,451.1893916218092,tablet,paid,2020-11-20,0
20172,3794,4,275.0065913123711,tablet,direct,2022-04-18,0
20173,4661,4,281.6724421302688,tablet,paid,2021-12-26,0
20174,283,4,227.66255557166926,tablet,organic,2021-06-26,0
20175,8239,8,368.4773593082826,tablet,organic,2023-07-21,0
20176,3422,7,337.90967344920676,desktop,organic,2022-11-21,0
20177,8535,3,358.49828461810023,desktop,email,2020-05-30,0
20178,3862,3,167.17305504414765,tablet,email,2019-01-02,0
20179,1316,4,197.36878681170396,mobile,email,2022-07-24,0
20180,6135,4,208.18158484274716,tablet,social,2020-07-16,0
20181,6035,4,438.47035805089763,desktop,social,2023-11-12,0
20182,6796,5,173.75226267589917,tablet,email,2021-11-10,0
20183,5670,7,272.3547072770688,mobile,direct,2021-04-17,0
20184,865,5,244.72539855697443,tablet,direct,2020-08-21,0
20185,9191,4,135.17346755018812,mobile,social,2023-06-29,0
20186,6938,5,345.8446176963902,desktop,organic,2023-02-13,0
20187,5415,1,246.27971978937032,tablet,email,2021-03-20,0
20188,8501,4,424.9513788941286,desktop,email,2024-04-26,0
20189,9330,4,176.030405723251,mobile,paid,2021-12-27,0
20190,7333,6,267.7502917039804,mobile,paid,2022-06-29,0
20191,9901,5,507.6119216538398,tablet,email,2019-03-11,0
20192,4324,2,278.3206920920626,mobile,organic,2020-04-22,0
20193,7226,4,221.37038079497137,tablet,paid,2021-08-29,0
20194,3911,9,275.18425518543586,desktop,direct,2022-06-08,0
20195,2771,7,448.0962746879678,tablet,social,2019-03-16,0
20196,3791,11,129.5525003690345,tablet,social,2024-08-26,1
20197,6467,6,239.0764775615798,tablet,paid,2022-07-06,0
20198,7055,6,159.2837967683911,tablet,organic,2019-03-17,0
20199,646,7,320.26186155858244,tablet,email,2020-12-29,0
20200,6398,7,315.8966892108905,desktop,organic,2020-12-05,0
20201,7902,2,116.49896742681085,desktop,direct,2022-12-25,0
20202,1623,3,241.65849871541886,desktop,social,2020-04-14,0
20203,2449,1,215.28100332517064,desktop,email,2019-10-15,0
20204,7393,1,309.4510909932625,mobile,social,2020-09-20,0
20205,7543,6,299.32516072665686,desktop,social,2021-11-09,0
20206,2334,5,245.5982406955791,mobile,social,2022-10-09,0
20207,7916,6,319.15313952659625,desktop,email,2020-11-13,0
20208,8939,2,361.6900806742629,desktop,paid,2020-04-16,0
20209,3172,4,208.50372167463274,tablet,direct,2020-05-05,0
20210,2803,2,154.0095184394618,desktop,social,2024-02-20,0
20211,735,1,365.81445679331205,tablet,paid,2020-09-27,0
20212,2255,2,286.0901996994956,tablet,direct,2019-07-13,0
20213,7785,5,382.86166961857066,mobile,email,2022-05-11,0
20214,4191,8,262.3845778909085,tablet,email,2020-06-04,0
20215,1847,5,281.4657320490312,desktop,direct,2023-02-12,0
20216,3783,6,287.8273252079337,mobile,direct,2023-11-10,0
20217,8928,7,433.2592085329064,tablet,social,2021-03-09,1
20218,4639,6,256.08988952983157,mobile,social,2020-06-23,0
20219,6379,5,285.57992474633477,mobile,email,2024-03-16,0
20220,6213,7,422.578380359271,desktop,paid,2023-01-26,0
20221,8788,2,387.6139196061801,mobile,social,2024-11-29,0
20222,9105,7,271.3757990077486,tablet,social,2021-08-24,0
20223,461,8,460.6804804813761,desktop,paid,2020-06-15,0
20224,5614,4,472.30512799099563,tablet,social,2020-06-15,0
20225,936,5,210.26430276695024,desktop,paid,2020-04-17,0
20226,6057,6,437.21117075539894,tablet,organic,2021-07-28,0
20227,4114,6,353.51310028304584,tablet,paid,2023-03-10,1
20228,5296,2,311.199875127278,desktop,email,2024-09-04,0
20229,4554,10,120.2159302606668,desktop,direct,2020-06-06,1
20230,6411,11,450.87771650035774,tablet,direct,2023-04-10,0
20231,3517,5,462.56862021822565,tablet,direct,2021-08-03,0
20232,5221,4,45.092852401061805,desktop,social,2024-04-25,0
20233,3931,10,170.73806430049777,mobile,email,2020-10-05,0
20234,6908,8,266.6897253014926,desktop,organic,2023-04-27,0
20235,7315,7,337.3232433166493,mobile,organic,2020-02-15,0
20236,7605,6,311.8328366050672,tablet,direct,2020-11-14,0
20237,6121,9,449.60177389091945,tablet,paid,2024-03-24,0
20238,4968,6,348.1852713751425,mobile,email,2022-07-30,0
20239,2438,7,220.3236121567782,mobile,paid,2023-05-03,0
20240,7176,3,360.20441879660774,mobile,direct,2022-04-13,0
20241,9855,6,213.81316507046796,mobile,direct,2023-09-26,0
20242,7792,7,318.90855665415864,mobile,paid,2019-02-12,1
20243,486,4,163.74336265094814,mobile,direct,2021-11-17,0
20244,4609,10,449.7432117026536,desktop,direct,2022-09-26,0
20245,54,3,158.058344947191,desktop,direct,2021-07-08,0
20246,4752,8,476.3222006646925,tablet,email,2021-12-25,1
20247,4218,9,432.1556262925506,desktop,email,2021-05-05,1
20248,1207,3,333.8597829294803,mobile,organic,2023-06-19,0
20249,2592,5,299.20456051811175,desktop,paid,2020-12-12,0
20250,5986,2,333.3251413160851,desktop,email,2022-01-16,0
20251,7856,5,592.2984863676489,desktop,organic,2020-05-03,0
20252,9103,6,303.39006938846836,tablet,direct,2022-01-05,0
20253,2805,7,373.1575918346753,desktop,organic,2024-08-10,0
20254,9629,3,450.4420254355205,mobile,email,2024-11-13,0
20255,9537,2,396.51164716191374,tablet,organic,2022-07-09,0
20256,987,2,41.71592593106002,tablet,direct,2019-02-23,0
20257,5733,6,330.57963459529077,mobile,direct,2019-03-20,0
20258,2208,6,276.7740795899013,tablet,paid,2020-05-06,0
20259,5533,10,236.0671302732546,desktop,direct,2020-09-25,1
20260,4414,6,245.60051428802166,tablet,paid,2024-10-06,0
20261,2972,3,334.87820963632697,tablet,social,2020-02-09,0
20262,2805,4,460.04623155118554,tablet,organic,2019-02-18,0
20263,2797,7,699.3312905341443,tablet,direct,2023-11-13,0
20264,7654,2,157.84345624641284,desktop,direct,2024-02-25,0
20265,7619,6,314.0416409940198,tablet,direct,2024-08-28,1
20266,5901,6,219.82722826909514,desktop,social,2020-04-27,0
20267,1962,5,321.0691941551378,tablet,email,2019-02-13,0
20268,1320,3,362.40594851975686,tablet,organic,2023-02-12,0
20269,8556,7,260.14978057662023,desktop,organic,2021-03-09,0
20270,332,4,292.833227802018,desktop,direct,2024-05-18,0
20271,7475,6,331.6050215820939,tablet,paid,2020-02-04,0
20272,2605,1,182.64486208847276,desktop,email,2021-06-07,0
20273,323,4,436.9890043061768,desktop,direct,2022-03-13,0
20274,6358,5,424.4445761552613,mobile,paid,2023-11-28,0
20275,2516,2,432.34771149071344,mobile,organic,2022-08-10,0
20276,1270,3,251.06090210727163,desktop,social,2024-11-25,0
20277,2744,6,222.65742106810896,mobile,organic,2021-10-18,0
20278,1629,7,413.25086579413636,mobile,organic,2021-12-04,0
20279,3911,9,326.3304162001707,mobile,email,2020-08-01,0
20280,8834,5,445.7601345633604,mobile,paid,2024-02-23,0
20281,7465,3,282.6875642957038,tablet,email,2024-01-04,0
20282,5266,5,227.10556251515632,mobile,organic,2021-03-21,0
20283,7521,6,193.9414017708437,desktop,organic,2022-09-27,0
20284,1023,7,519.7706794596625,mobile,email,2023-11-26,0
20285,8242,4,486.83158059117704,tablet,social,2023-07-30,1
20286,2024,4,360.9122793632114,mobile,direct,2023-07-03,0
20287,8211,8,216.59444866371138,tablet,email,2020-07-14,0
20288,9100,2,176.11234813974298,mobile,organic,2024-03-24,0
20289,7896,3,126.37223226029403,mobile,email,2019-10-10,0
20290,7614,3,467.11020216221647,tablet,email,2022-10-21,1
20291,6556,7,344.8278518121926,mobile,email,2023-09-17,0
20292,8780,7,243.94953441316656,desktop,paid,2022-05-06,1
20293,5866,3,205.1386991080464,tablet,email,2022-06-05,0
20294,9580,6,244.5662787678892,mobile,email,2022-07-06,0
20295,3015,12,506.4815489464558,tablet,organic,2019-12-20,0
20296,6307,2,199.79972575798678,desktop,direct,2019-11-28,0
20297,2350,4,30.788707347645623,desktop,paid,2021-12-11,0
20298,5691,12,463.2648641113088,desktop,direct,2022-08-10,0
20299,9747,6,410.74512688662657,tablet,organic,2024-02-16,0
20300,8126,4,241.52581224152422,mobile,organic,2020-03-11,0
20301,5900,7,263.7356281072126,mobile,organic,2022-01-05,1
20302,9315,4,246.48886279451526,mobile,paid,2020-03-15,0
20303,80,1,243.58164593607898,mobile,direct,2020-10-22,0
20304,3856,5,108.4615661630937,,email,2022-01-14,0
20305,4901,8,353.05955212753537,desktop,social,2024-03-13,1
20306,972,3,33.62072360200594,tablet,paid,2019-12-29,0
20307,5375,5,412.85167342816544,mobile,direct,2020-04-23,0
20308,2904,4,443.79909957744195,mobile,email,2019-10-17,0
20309,8270,6,275.14043544221045,tablet,direct,2020-09-26,0
20310,3888,8,257.3286504491988,desktop,email,2020-10-02,1
20311,3151,7,256.7749460298807,mobile,direct,2024-06-30,1
20312,5560,4,139.26986940255168,desktop,direct,2021-03-25,0
20313,822,3,407.8139041571337,mobile,paid,2024-07-21,1
20314,6161,2,258.8564793972976,desktop,organic,2019-06-11,0
20315,8909,5,253.4007165099167,desktop,paid,2022-06-25,0
20316,8613,2,370.14044740685443,desktop,paid,2019-09-01,0
20317,2660,3,320.27974615660725,tablet,email,2020-12-27,0
20318,6900,7,266.61797187020545,desktop,organic,2019-06-09,0
20319,8979,6,259.0306969522062,desktop,direct,2020-09-10,1
20320,4761,7,161.95963198357143,tablet,organic,2022-07-08,0
20321,6967,4,494.4234719347918,tablet,paid,2023-11-23,0
20322,5481,5,581.3653437866882,desktop,social,2024-12-29,0
20323,7008,5,215.9636661023639,,direct,2021-06-26,0
20324,1745,7,1.9702728546090498,tablet,email,2019-01-21,0
20325,4377,4,422.7544351603342,mobile,paid,2019-05-29,0
20326,365,9,419.3191001879028,tablet,paid,2021-11-25,0
20327,1141,3,213.62291420160224,desktop,direct,2022-10-26,0
20328,7128,3,308.8728738586647,mobile,organic,2019-05-05,0
20329,9080,3,267.9933951466687,desktop,direct,2020-11-01,0
20330,6454,3,498.1873780916574,tablet,paid,2021-06-28,0
20331,2184,4,405.19050150998925,mobile,email,2024-03-14,0
20332,7503,3,214.48007846407305,mobile,organic,2022-12-26,0
20333,1402,2,435.5352969350823,desktop,social,2020-05-20,0
20334,2773,5,299.5336014475252,mobile,paid,2023-10-05,0
20335,3888,3,498.7277487836763,tablet,direct,2020-04-30,0
20336,948,4,250.54258868138174,tablet,email,2023-03-05,0
20337,9274,1,208.44035159034036,mobile,organic,2024-01-04,0
20338,1673,6,351.2305382711652,mobile,paid,2019-01-05,1
20339,6045,3,358.9261536872803,desktop,paid,2024-06-18,0
20340,5026,2,389.66624002977534,mobile,paid,2022-02-24,0
20341,6232,6,124.932149600433,tablet,paid,2022-10-11,0
20342,4992,4,437.1817075258126,mobile,direct,2021-03-29,0
20343,9403,1,302.0879751560065,tablet,social,2022-03-13,0
20344,9322,10,414.563627497176,mobile,email,2020-06-13,0
20345,8547,5,578.121320002586,mobile,paid,2022-02-18,0
20346,8761,5,414.5370138299077,mobile,email,2021-03-06,0
20347,1041,7,321.77474475725325,mobile,social,2023-05-02,0
20348,8900,5,343.6528054263009,mobile,social,2019-09-08,0
20349,87,4,62.810510839290544,desktop,direct,2019-11-05,0
20350,3413,7,384.91002010795654,mobile,organic,2021-05-06,1
20351,4069,2,157.16598149342383,mobile,email,2019-12-08,0
20352,6594,7,419.6202324787123,mobile,paid,2022-02-19,0
20353,7310,4,395.6949052769089,tablet,organic,2020-02-24,0
20354,4173,7,355.28099426497306,mobile,social,2021-02-11,0
20355,3486,3,377.3461564785488,desktop,direct,2019-12-16,0
20356,1580,3,364.9229466690472,tablet,organic,2023-10-30,0
20357,8886,5,374.8235822453407,tablet,direct,2019-11-18,1
20358,6344,4,403.47950766425066,mobile,social,2020-01-22,0
20359,3559,4,402.90724721644574,tablet,direct,2020-01-14,1
20360,7128,3,138.81310923681684,desktop,social,2020-12-07,0
20361,4575,5,280.0645938357448,desktop,email,2019-03-21,0
20362,3625,3,532.7141304151897,mobile,email,2022-08-22,0
20363,8327,4,268.5413776265008,desktop,organic,2022-11-18,0
20364,9882,3,493.969232474778,tablet,email,2023-12-25,0
20365,9949,8,485.6606840758068,tablet,paid,2021-12-08,0
20366,2194,6,262.50875458994483,desktop,direct,2022-07-23,0
20367,5183,4,289.504736649474,mobile,direct,2020-09-09,1
20368,4353,3,414.8122822218481,tablet,email,2024-07-22,1
20369,4883,7,234.84960742874648,mobile,paid,2022-10-27,0
20370,7911,2,240.05011936179866,desktop,social,2020-09-18,0
20371,840,5,438.11960708583905,mobile,social,2023-09-16,0
20372,3524,3,489.3604489853992,tablet,direct,2019-07-27,0
20373,587,1,497.91996377442115,desktop,email,2021-10-14,0
20374,38,5,176.27711857912436,mobile,paid,2024-11-12,0
20375,7072,4,500.8219897882734,mobile,paid,2023-06-29,0
20376,6262,5,353.5571306913058,tablet,organic,2019-02-27,1
20377,9970,9,93.79740203018598,desktop,organic,2019-09-14,1
20378,8613,4,544.0107073483425,mobile,organic,2020-06-26,0
20379,67,8,311.84988351862756,tablet,social,2023-04-10,0
20380,3208,4,451.4799320811638,tablet,social,2022-05-22,1
20381,6587,9,192.59100057935123,desktop,social,2023-03-30,1
20382,1918,2,415.93486833867735,desktop,paid,2020-11-03,0
20383,7039,10,219.24880618577401,desktop,paid,2024-06-23,0
20384,3533,6,265.95461496485115,mobile,email,2024-04-08,0
20385,7814,3,399.2744067162909,mobile,paid,2019-02-22,0
20386,4158,7,152.90084872872896,tablet,paid,2019-11-09,1
20387,7342,3,210.69027027431957,mobile,paid,2023-05-13,0
20388,9440,8,303.33614049589994,mobile,paid,2019-07-01,0
20389,1612,9,264.607009412715,desktop,organic,2022-05-21,0
20390,3260,8,263.6838167136079,desktop,email,2019-09-26,0
20391,8193,5,285.05491385943634,mobile,social,2023-02-21,0
20392,9247,3,304.9366320988909,desktop,social,2021-10-19,0
20393,2687,8,423.2570703055145,mobile,paid,2020-08-22,0
20394,7721,8,302.1586699013901,tablet,email,2020-06-20,0
20395,569,5,478.32876095741864,tablet,organic,2021-01-25,0
20396,1589,8,396.7783045000318,desktop,paid,2023-11-06,0
20397,4690,2,311.25267706557344,desktop,paid,2020-09-11,0
20398,2693,4,281.9489123902447,desktop,paid,2023-12-22,0
20399,5675,6,275.96631274841695,mobile,social,2022-01-29,1
20400,8456,1,363.4835532903536,tablet,paid,2020-08-10,0
20401,3311,5,334.6162286199338,tablet,email,2023-03-15,0
20402,5836,5,192.99594190680614,mobile,email,2019-09-11,0
20403,7111,3,238.67716914678383,mobile,email,2023-05-05,1
20404,4000,3,154.73865990741345,tablet,email,2023-11-30,0
20405,1661,3,320.6097100406811,mobile,email,2021-07-17,0
20406,6611,2,70.59134432695751,tablet,social,2024-05-27,0
20407,7804,6,124.01911261015701,tablet,organic,2023-05-11,0
20408,590,3,169.64466861314543,desktop,paid,2021-04-15,0
20409,3177,6,227.46729964371852,mobile,organic,2021-04-26,0
20410,9640,4,152.6435293052309,mobile,social,2019-05-26,1
20411,7019,7,251.1958737829215,tablet,direct,2019-02-03,0
20412,8170,4,212.37772990546546,tablet,organic,2020-12-23,0
20413,2908,6,216.7361966278953,mobile,paid,2019-03-23,1
20414,4248,5,242.98192075937757,mobile,paid,2019-08-19,0
20415,7196,12,265.10934338447765,desktop,social,2020-03-16,0
20416,4352,2,302.73558768284323,tablet,direct,2024-03-17,0
20417,4088,3,357.6211762625531,desktop,paid,2023-09-02,0
20418,9527,7,283.3082413197796,desktop,social,2021-12-28,0
20419,4992,3,316.3508503322185,tablet,email,2024-05-19,0
20420,9374,5,245.19724252225978,mobile,direct,2023-02-27,0
20421,5921,4,156.91450984007318,tablet,social,2023-10-24,1
20422,7543,2,406.2023378164713,desktop,direct,2023-05-05,0
20423,1388,4,457.45085450325104,tablet,paid,2021-12-26,0
20424,7274,4,492.3650333626479,desktop,direct,2024-12-22,1
20425,7653,7,316.76509752179004,tablet,email,2024-06-26,0
20426,6734,3,440.54473772686885,mobile,email,2022-04-04,0
20427,4848,2,189.59705284109424,desktop,email,2019-04-02,0
20428,5367,4,252.16082304257108,desktop,social,2024-07-24,0
20429,5275,2,463.08257819257193,mobile,social,2024-05-29,0
20430,3333,5,169.10475818532638,mobile,paid,2020-11-12,0
20431,5604,4,369.6492877724248,desktop,organic,2024-01-29,0
20432,8543,3,495.4516549294298,mobile,social,2019-08-21,0
20433,5375,8,308.6508161971917,mobile,direct,2019-05-05,0
20434,8719,8,308.7148695462333,tablet,direct,2019-12-16,0
20435,1359,6,409.7105815780736,tablet,direct,2020-09-13,0
20436,8117,3,178.22605618607872,desktop,email,2024-07-20,0
20437,2415,10,105.51394530668207,desktop,email,2021-06-01,0
20438,7818,5,519.2220261571714,mobile,direct,2022-10-28,0
20439,9654,6,233.73442977924105,tablet,social,2023-07-03,0
20440,4907,5,233.1363629878806,mobile,direct,2021-10-29,1
20441,2124,5,346.18729572648635,tablet,email,2023-03-06,0
20442,9538,5,358.22594171057096,desktop,paid,2023-11-03,0
20443,8419,2,184.84199338928988,mobile,email,2019-04-01,1
20444,3585,2,281.8713404720945,desktop,email,2022-08-25,0
20445,7769,3,133.09152203849902,desktop,organic,2021-12-23,0
20446,2682,6,547.2417417929357,desktop,social,2024-09-19,0
20447,7254,6,285.50008881234777,mobile,direct,2020-04-14,0
20448,8553,6,218.932946757195,desktop,direct,2023-01-08,0
20449,3867,9,526.3528706483377,tablet,direct,2024-06-02,0
20450,2971,3,336.7322759666551,desktop,paid,2023-09-14,0
20451,7040,7,240.57608026764788,tablet,social,2022-01-22,0
20452,8979,3,312.36573499823504,desktop,email,2019-01-26,0
20453,2825,6,418.0140072456417,mobile,direct,2024-04-30,0
20454,3022,4,394.49862793579996,desktop,email,2023-01-04,0
20455,6761,2,310.14595106656753,desktop,organic,2020-08-09,0
20456,5214,8,308.8177322432355,mobile,email,2023-09-16,0
20457,1236,7,263.8671979285633,mobile,direct,2022-05-01,1
20458,2656,5,195.67049592512208,mobile,email,2020-10-14,0
20459,7550,5,271.655866382443,mobile,organic,2024-03-10,0
20460,8526,7,281.551493089787,mobile,social,2022-06-17,0
20461,7637,5,293.10405490109804,tablet,social,2021-03-26,1
20462,2572,5,540.2742574989036,tablet,email,2021-05-07,0
20463,3579,4,257.18257887328707,mobile,paid,2024-12-05,0
20464,7974,9,338.1834605023482,desktop,direct,2021-01-11,1
20465,8686,5,463.8556760903343,tablet,email,2024-07-23,0
20466,8876,5,567.793070560849,desktop,direct,2023-08-02,0
20467,3689,7,344.04578651304195,mobile,direct,2020-09-13,1
20468,7330,3,251.5868287109118,desktop,organic,2022-04-10,0
20469,1429,5,282.8376123221391,tablet,paid,2022-06-14,1
20470,1675,9,291.3223319349472,desktop,organic,2024-03-21,1
20471,197,4,165.47480233325686,desktop,email,2019-08-18,0
20472,292,5,271.6221338150028,tablet,direct,2023-10-20,0
20473,3081,5,476.7719643023075,tablet,social,2022-12-13,1
20474,2233,3,281.8561094597102,desktop,paid,2021-05-25,0
20475,5535,5,40.99645972235281,mobile,direct,2023-04-27,0
20476,6598,3,464.4642616064035,tablet,social,2021-03-04,0
20477,378,7,399.22174798432525,tablet,social,2023-05-24,0
20478,2919,2,233.2890720646526,desktop,organic,2024-08-01,0
20479,5387,6,252.56190788041187,tablet,organic,2021-07-31,0
20480,3895,6,464.5643675893522,desktop,direct,2021-02-17,0
20481,1482,4,217.58298000866515,desktop,organic,2019-11-06,0
20482,8567,6,395.92412964604694,tablet,direct,2023-01-02,0
20483,7636,5,297.90548493964724,mobile,social,2022-01-07,0
20484,2806,2,188.14322697905916,tablet,paid,2021-06-03,0
20485,6882,8,235.26753123355488,desktop,social,2019-05-21,0
20486,5474,6,260.38176886399145,tablet,paid,2022-01-06,1
20487,4137,8,313.3195105215728,mobile,email,2024-11-16,1
20488,6835,7,346.31547976806445,tablet,direct,2024-04-25,0
20489,3644,5,99.99219864659457,desktop,direct,2021-08-12,0
20490,1491,7,117.53546970452024,desktop,organic,2020-02-14,0
20491,6765,3,328.6002007030759,tablet,direct,2021-04-28,0
20492,2463,8,336.14280104945203,tablet,paid,2020-10-23,0
20493,7781,1,407.6085141162407,mobile,direct,2021-08-19,0
20494,2823,6,276.4045722708613,mobile,organic,2019-04-16,0
20495,2501,3,764.6362210701627,tablet,direct,2021-11-22,0
20496,4270,5,529.629335944641,desktop,paid,2021-08-01,1
20497,751,5,247.78042341336433,mobile,paid,2024-07-09,0
20498,5185,3,362.3721969583131,desktop,email,2023-04-07,0
20499,2963,7,335.4089429769191,mobile,email,2022-03-12,0
20500,6544,6,428.41072624465164,desktop,organic,2022-12-31,0
20501,1638,4,209.6324399036966,tablet,organic,2021-10-07,0
20502,3277,7,311.9895508767473,tablet,organic,2021-12-21,0
20503,6931,3,191.7446886567276,desktop,social,2019-12-24,0
20504,3409,7,376.28288007112974,tablet,paid,2019-01-14,0
20505,3504,6,313.77052056563986,tablet,direct,2023-07-16,0
20506,6801,5,211.86033299464825,tablet,email,2024-11-22,0
20507,1205,4,105.92289405978423,desktop,direct,2019-12-11,0
20508,178,3,277.9416455586498,tablet,social,2020-07-01,0
20509,5891,3,249.31654373158324,tablet,email,2020-03-22,0
20510,3311,7,337.1671518948261,tablet,email,2020-03-12,0
20511,4906,9,207.55539817644444,desktop,paid,2020-07-06,0
20512,4632,6,539.5266662982738,tablet,organic,2019-06-05,0
20513,7161,6,14.2802664218768,desktop,email,2020-06-05,0
20514,7450,5,175.82198365583713,tablet,email,2020-04-01,0
20515,9441,5,404.1254405219672,tablet,email,2021-03-12,0
20516,5111,3,165.43938636223595,tablet,paid,2024-12-10,0
20517,1898,3,435.31262207297794,mobile,email,2024-12-26,0
20518,598,9,558.6043485078166,desktop,paid,2022-11-04,0
20519,9568,5,274.2420752447146,mobile,social,2024-02-24,0
20520,6022,6,313.05342834262814,tablet,email,2020-11-23,0
20521,8998,9,296.67283353818914,desktop,social,2022-04-22,0
20522,6147,11,456.9575557029828,mobile,email,2024-04-03,0
20523,2249,4,189.41701371519858,mobile,organic,2020-05-05,0
20524,4624,5,172.76620216169223,tablet,organic,2024-01-08,0
20525,4246,3,197.27015283657423,tablet,email,2023-03-05,0
20526,8192,5,218.17187351390865,desktop,social,2019-04-13,0
20527,6104,3,218.78839405709334,mobile,social,2024-11-07,0
20528,8295,6,199.6829399408894,desktop,direct,2019-04-15,0
20529,8750,7,282.8150634912451,tablet,social,2022-11-15,0
20530,4470,4,487.10532022960183,desktop,organic,2020-02-07,0
20531,3333,7,328.47591360976776,tablet,direct,2020-08-15,0
20532,7189,4,343.3879331553525,mobile,organic,2022-09-16,0
20533,1501,4,213.2293477779239,tablet,organic,2020-12-05,0
20534,4250,4,238.19082927187966,mobile,social,2023-11-13,0
20535,7161,5,204.42035523303116,tablet,social,2022-08-29,0
20536,718,4,257.05818050458953,desktop,organic,2019-01-31,0
20537,7571,6,230.6072565945966,mobile,organic,2024-08-13,0
20538,9453,5,310.79163551782506,desktop,organic,2022-07-13,1
20539,7864,5,179.58408028159502,mobile,social,2022-09-21,0
20540,6299,5,238.07844994476844,tablet,organic,2023-02-22,1
20541,4135,6,178.8329270546732,tablet,direct,2020-11-14,0
20542,4969,4,295.7659792210381,mobile,email,2019-08-31,1
20543,4155,9,204.54861960366188,desktop,organic,2024-07-29,0
20544,4761,5,297.3453828477861,tablet,organic,2024-05-03,0
20545,8847,2,254.66774087438404,mobile,social,2019-09-19,0
20546,7906,6,564.5708470998454,desktop,organic,2019-05-14,0
20547,7079,5,337.9636990861179,mobile,organic,2020-09-08,0
20548,3540,5,293.8321041851054,tablet,direct,2022-09-03,0
20549,6761,5,146.14335293158214,mobile,social,2022-06-17,0
20550,2163,3,254.08594970083686,mobile,paid,2021-06-04,0
20551,2297,4,151.26877180948978,tablet,social,2022-03-04,0
20552,246,6,308.842892249184,tablet,direct,2024-11-02,0
20553,6510,3,269.8044644639858,mobile,paid,2024-09-09,0
20554,1828,2,406.77165799404474,mobile,social,2019-07-25,0
20555,3473,10,349.4915657310411,desktop,organic,2022-01-01,0
20556,3745,6,336.11370122266084,desktop,direct,2024-07-30,0
20557,3859,5,280.155124514655,tablet,direct,2019-05-15,0
20558,8343,4,268.91678783930496,desktop,direct,2023-04-30,0
20559,7609,5,341.04162155470243,desktop,social,2020-05-08,0
20560,4034,4,137.29314514629806,mobile,organic,2021-08-22,0
20561,592,7,469.12493533586166,mobile,direct,2019-06-13,0
20562,877,6,198.66507191781352,mobile,direct,2023-01-18,0
20563,942,4,467.02995385057085,mobile,social,2019-08-05,0
20564,8918,9,155.92386947061664,tablet,email,2024-11-25,0
20565,973,5,263.6046721443979,tablet,paid,2024-05-06,0
20566,6021,5,417.6960165237748,tablet,social,2020-07-02,1
20567,4717,6,257.3288663725753,desktop,direct,2024-08-14,0
20568,8452,7,381.32451215836255,tablet,direct,2024-11-07,0
20569,7095,8,355.78207250088985,tablet,organic,2019-10-20,0
20570,6620,2,437.90805348361016,mobile,paid,2019-01-27,0
20571,9485,2,92.59758994930066,mobile,direct,2022-01-11,0
20572,5262,5,331.66495523975254,mobile,direct,2021-03-10,0
20573,1280,3,211.61822805533674,mobile,direct,2020-01-06,0
20574,8178,5,81.14245741026124,tablet,direct,2024-02-21,0
20575,6117,1,303.44717525432765,tablet,social,2021-05-27,0
20576,644,3,297.52002437764696,mobile,paid,2022-06-11,0
20577,3982,2,470.71983269599735,desktop,organic,2021-06-12,0
20578,4952,7,363.43664302499485,desktop,social,2023-04-07,1
20579,3275,6,362.9742551727133,mobile,social,2024-07-26,0
20580,1711,1,211.43967762730463,mobile,direct,2022-03-13,0
20581,985,3,330.38478122401364,tablet,paid,2023-01-31,0
20582,1113,3,349.0958531520729,desktop,email,2024-09-08,0
20583,353,1,308.78191825926046,desktop,email,2021-03-10,0
20584,5681,9,336.25073480027805,tablet,social,2024-01-20,1
20585,1768,3,272.78533007219494,tablet,paid,2020-08-16,0
20586,3669,5,310.3460211188288,tablet,paid,2021-05-16,0
20587,6044,4,198.45159807627476,desktop,paid,2021-10-23,0
20588,533,2,514.8149826295911,desktop,direct,2020-12-14,1
20589,6213,6,222.40286657412267,tablet,paid,2023-06-21,0
20590,3277,10,104.62569928211072,mobile,social,2024-09-02,0
20591,1993,3,519.600826666355,mobile,direct,2022-03-20,0
20592,9755,4,278.04370166367397,mobile,direct,2021-10-29,0
20593,761,7,643.3004375135611,desktop,email,2024-03-13,0
20594,5077,5,197.98631167640266,tablet,social,2022-03-01,0
20595,6040,8,244.9763173055849,tablet,organic,2022-07-27,0
20596,986,6,473.6594527502046,mobile,social,2024-04-19,0
20597,8808,2,209.76675011016405,desktop,email,2020-10-21,0
20598,1146,6,316.63199885816346,desktop,direct,2019-09-19,0
20599,1879,1,508.2708147853025,tablet,direct,2020-06-18,0
20600,588,5,157.49448530638236,mobile,social,2021-06-12,0
20601,2898,5,224.84606651520576,tablet,organic,2020-10-15,0
20602,162,2,332.7328982892848,tablet,organic,2021-12-24,0
20603,7053,8,309.4191987131582,tablet,direct,2024-03-28,0
20604,7376,4,328.85122126028307,desktop,email,2022-05-23,0
20605,9237,4,292.218607293449,desktop,social,2020-03-27,0
20606,1807,6,285.1761039773348,tablet,organic,2024-05-25,0
20607,6326,1,429.93801648189094,desktop,paid,2023-05-26,0
20608,5680,6,457.86550920553987,tablet,email,2019-05-15,0
20609,2026,3,191.88418487030947,tablet,paid,2019-10-24,0
20610,7477,3,307.44004200055866,tablet,direct,2019-08-20,0
20611,88,4,328.82975052829056,tablet,direct,2022-09-09,0
